,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_Intercept_subj.42.0,-0.10738649341997902,0.14427839878522744,-0.3936774300979108,-0.2034833366911716,-0.10724625761080486,-0.009397850513730932,0.17436274913099847,0.0007227000173532776
v_Intercept_subj.43.0,-0.3028162193276332,0.14179416869533532,-0.5826315249649037,-0.39825768639788683,-0.3026378103525861,-0.20727035063643942,-0.027883272375943402,0.0006033753705763908
v_Intercept_subj.44.0,0.021908228409280785,0.1317563272255206,-0.238094827160174,-0.06755743315117395,0.022309821741723884,0.11049836045604369,0.2797081700480737,0.0007588553696427172
v_Intercept_subj.45.0,-0.4560868813509981,0.15487561287652285,-0.7604389050791056,-0.5603345334852594,-0.45646919067720726,-0.3519266187591883,-0.15299596427174078,0.0007339224830541902
v_Intercept_subj.46.0,0.36957763450937126,0.1078088522786736,0.15844955618606155,0.2966724806154889,0.3701809332746963,0.4420549999376025,0.5813207163255728,0.0005220829595615139
v_Intercept_subj.47.0,0.16547100925489744,0.13934081111588545,-0.10950933083975029,0.07159660430744366,0.16610202699152593,0.2592268040736039,0.4386219809402538,0.0006740820850923412
v_Intercept_subj.49.0,-0.32143719178566327,0.11873144121553374,-0.5550284401566237,-0.4015484924115178,-0.3217358275029526,-0.24106338089661533,-0.08820758623445335,0.0005289615563816246
v_Intercept_subj.52.0,-0.0016056970024235,0.09550315257655524,-0.1895599251468461,-0.06571242622176113,-0.0013351189172161326,0.06279530239875136,0.18479193840949937,0.0004235966470851357
v_Intercept_subj.53.0,0.09961755542160308,0.13268919141107482,-0.16195399303832497,0.010951359824448288,0.10048778258182271,0.18860037115046996,0.3602053076812805,0.0007023139372916533
v_Intercept_subj.54.0,0.2425224525051088,0.1192503407320954,0.009101198729188575,0.16198022250541708,0.2419964764395019,0.32267552112459563,0.4771054557520777,0.0004885814716102212
v_Intercept_subj.55.0,0.32481121449440764,0.12876393049642668,0.07523794794953229,0.2373047393447993,0.32352004973981596,0.41216548106317674,0.5783305941037601,0.0006540129682003552
